#INTERVAL_START,INTERVAL_END,ANIMAL,BICYCLE,BUS,CAR,CAR_TRAILER,CARAVAN,E_CART,HEAD,HEAVY,LIGHT,MOTORCYCLE,OBSTACLE,PEDESTRIAN,PRAM,SCOOTER,SKATE,TRACTOR,TRAM,TRUCK_TRAILER,TUK_TUK,UNKNOWN,VAN,WHEELCHAIR
2024-08-01T00:00:00+02:00,2024-08-01T00:05:00+02:00,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-01T00:05:00+02:00,2024-08-01T00:10:00+02:00,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-08-01T00:10:00+02:00,2024-08-01T00:15:00+02:00,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-01T00:15:00+02:00,2024-08-01T00:20:00+02:00,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-01T00:20:00+02:00,2024-08-01T00:25:00+02:00,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-01T00:25:00+02:00,2024-08-01T00:30:00+02:00,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-08-01T00:30:00+02:00,2024-08-01T00:35:00+02:00,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-01T00:35:00+02:00,2024-08-01T00:40:00+02:00,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-01T00:40:00+02:00,2024-08-01T00:45:00+02:00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-01T00:45:00+02:00,2024-08-01T00:50:00+02:00,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-01T00:50:00+02:00,2024-08-01T00:55:00+02:00,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-01T00:55:00+02:00,2024-08-01T01:00:00+02:00,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-01T01:00:00+02:00,2024-08-01T01:05:00+02:00,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-01T01:05:00+02:00,2024-08-01T01:10:00+02:00,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-01T01:10:00+02:00,2024-08-01T01:15:00+02:00,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-08-01T01:15:00+02:00,2024-08-01T01:20:00+02:00,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-08-01T01:20:00+02:00,2024-08-01T01:25:00+02:00,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-08-01T01:25:00+02:00,2024-08-01T01:30:00+02:00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-01T01:30:00+02:00,2024-08-01T01:35:00+02:00,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-01T01:35:00+02:00,2024-08-01T01:40:00+02:00,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-01T01:40:00+02:00,2024-08-01T01:45:00+02:00,0,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-08-01T01:45:00+02:00,2024-08-01T01:50:00+02:00,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-08-01T01:50:00+02:00,2024-08-01T01:55:00+02:00,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-01T01:55:00+02:00,2024-08-01T02:00:00+02:00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-01T02:00:00+02:00,2024-08-01T02:05:00+02:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-01T02:05:00+02:00,2024-08-01T02:10:00+02:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-01T02:10:00+02:00,2024-08-01T02:15:00+02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-01T02:15:00+02:00,2024-08-01T02:20:00+02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-01T02:20:00+02:00,2024-08-01T02:25:00+02:00,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-08-01T02:25:00+02:00,2024-08-01T02:30:00+02:00,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-01T02:30:00+02:00,2024-08-01T02:35:00+02:00,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-01T02:35:00+02:00,2024-08-01T02:40:00+02:00,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-01T02:40:00+02:00,2024-08-01T02:45:00+02:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-08-01T02:45:00+02:00,2024-08-01T02:50:00+02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-08-01T02:50:00+02:00,2024-08-01T02:55:00+02:00,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-01T02:55:00+02:00,2024-08-01T03:00:00+02:00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-08-01T03:00:00+02:00,2024-08-01T03:05:00+02:00,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-01T03:05:00+02:00,2024-08-01T03:10:00+02:00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-01T03:10:00+02:00,2024-08-01T03:15:00+02:00,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-01T03:15:00+02:00,2024-08-01T03:20:00+02:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-01T03:20:00+02:00,2024-08-01T03:25:00+02:00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-08-01T03:25:00+02:00,2024-08-01T03:30:00+02:00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-01T03:30:00+02:00,2024-08-01T03:35:00+02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-01T03:35:00+02:00,2024-08-01T03:40:00+02:00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-08-01T03:40:00+02:00,2024-08-01T03:45:00+02:00,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-08-01T03:45:00+02:00,2024-08-01T03:50:00+02:00,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0
2024-08-01T03:50:00+02:00,2024-08-01T03:55:00+02:00,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-01T03:55:00+02:00,2024-08-01T04:00:00+02:00,0,0,0,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-08-01T04:00:00+02:00,2024-08-01T04:05:00+02:00,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-08-01T04:05:00+02:00,2024-08-01T04:10:00+02:00,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-01T04:10:00+02:00,2024-08-01T04:15:00+02:00,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2024-08-01T04:15:00+02:00,2024-08-01T04:20:00+02:00,0,0,0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-08-01T04:20:00+02:00,2024-08-01T04:25:00+02:00,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-08-01T04:25:00+02:00,2024-08-01T04:30:00+02:00,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-01T04:30:00+02:00,2024-08-01T04:35:00+02:00,0,0,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-08-01T04:35:00+02:00,2024-08-01T04:40:00+02:00,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-01T04:40:00+02:00,2024-08-01T04:45:00+02:00,0,0,0,4,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-01T04:45:00+02:00,2024-08-01T04:50:00+02:00,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
2024-08-01T04:50:00+02:00,2024-08-01T04:55:00+02:00,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0
2024-08-01T04:55:00+02:00,2024-08-01T05:00:00+02:00,0,0,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-01T05:00:00+02:00,2024-08-01T05:05:00+02:00,0,0,0,4,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0
2024-08-01T05:05:00+02:00,2024-08-01T05:10:00+02:00,0,1,1,9,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-08-01T05:10:00+02:00,2024-08-01T05:15:00+02:00,0,0,1,9,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-08-01T05:15:00+02:00,2024-08-01T05:20:00+02:00,0,0,3,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-08-01T05:20:00+02:00,2024-08-01T05:25:00+02:00,0,0,2,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0
2024-08-01T05:25:00+02:00,2024-08-01T05:30:00+02:00,0,0,2,8,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0
2024-08-01T05:30:00+02:00,2024-08-01T05:35:00+02:00,0,0,2,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-08-01T05:35:00+02:00,2024-08-01T05:40:00+02:00,0,1,0,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-08-01T05:40:00+02:00,2024-08-01T05:45:00+02:00,0,0,1,18,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0
2024-08-01T05:45:00+02:00,2024-08-01T05:50:00+02:00,0,0,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2024-08-01T05:50:00+02:00,2024-08-01T05:55:00+02:00,0,0,2,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-08-01T05:55:00+02:00,2024-08-01T06:00:00+02:00,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
2024-08-01T06:00:00+02:00,2024-08-01T06:05:00+02:00,0,0,0,14,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,1,0
2024-08-01T06:05:00+02:00,2024-08-01T06:10:00+02:00,0,0,0,18,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,0
2024-08-01T06:10:00+02:00,2024-08-01T06:15:00+02:00,0,0,0,16,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0
2024-08-01T06:15:00+02:00,2024-08-01T06:20:00+02:00,0,0,1,26,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0
2024-08-01T06:20:00+02:00,2024-08-01T06:25:00+02:00,0,0,1,18,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-01T06:25:00+02:00,2024-08-01T06:30:00+02:00,0,0,0,12,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,2,0
2024-08-01T06:30:00+02:00,2024-08-01T06:35:00+02:00,0,0,1,22,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0
2024-08-01T06:35:00+02:00,2024-08-01T06:40:00+02:00,0,0,1,29,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0
2024-08-01T06:40:00+02:00,2024-08-01T06:45:00+02:00,0,0,2,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
2024-08-01T06:45:00+02:00,2024-08-01T06:50:00+02:00,0,1,1,27,1,0,0,0,5,6,1,0,3,0,0,0,0,0,0,0,0,2,0
2024-08-01T06:50:00+02:00,2024-08-01T06:55:00+02:00,0,0,2,22,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-08-01T06:55:00+02:00,2024-08-01T07:00:00+02:00,0,0,1,32,0,0,0,0,2,4,0,0,1,0,0,0,0,0,0,0,0,2,0
2024-08-01T07:00:00+02:00,2024-08-01T07:05:00+02:00,0,0,0,35,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2024-08-01T07:05:00+02:00,2024-08-01T07:10:00+02:00,0,0,3,30,1,0,0,0,2,4,0,0,1,0,0,0,0,0,0,0,0,7,0
2024-08-01T07:10:00+02:00,2024-08-01T07:15:00+02:00,0,0,1,28,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,2,0
2024-08-01T07:15:00+02:00,2024-08-01T07:20:00+02:00,0,3,2,37,3,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,4,0
2024-08-01T07:20:00+02:00,2024-08-01T07:25:00+02:00,0,0,2,35,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-08-01T07:25:00+02:00,2024-08-01T07:30:00+02:00,0,1,3,41,0,0,0,0,1,7,0,0,2,0,0,0,0,0,0,0,0,2,0
2024-08-01T07:30:00+02:00,2024-08-01T07:35:00+02:00,0,1,3,31,0,0,0,0,2,3,1,0,4,0,0,0,0,0,0,0,0,4,0
2024-08-01T07:35:00+02:00,2024-08-01T07:40:00+02:00,0,0,2,49,2,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,7,0
2024-08-01T07:40:00+02:00,2024-08-01T07:45:00+02:00,0,0,3,35,0,0,0,0,1,4,0,0,2,0,0,0,0,0,0,0,0,7,0
2024-08-01T07:45:00+02:00,2024-08-01T07:50:00+02:00,0,0,0,42,1,0,0,0,1,5,0,0,1,0,0,0,0,0,0,0,0,3,0
2024-08-01T07:50:00+02:00,2024-08-01T07:55:00+02:00,0,0,1,27,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0
2024-08-01T07:55:00+02:00,2024-08-01T08:00:00+02:00,0,1,0,50,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,2,0
2024-08-01T08:00:00+02:00,2024-08-01T08:05:00+02:00,0,1,1,48,0,0,0,0,2,4,0,0,3,0,0,0,0,0,0,0,0,5,0
2024-08-01T08:05:00+02:00,2024-08-01T08:10:00+02:00,0,4,1,37,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,7,0
2024-08-01T08:10:00+02:00,2024-08-01T08:15:00+02:00,0,0,0,44,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,3,0
2024-08-01T08:15:00+02:00,2024-08-01T08:20:00+02:00,0,2,1,41,1,0,0,0,1,3,0,0,1,0,0,0,0,0,1,0,0,6,0
2024-08-01T08:20:00+02:00,2024-08-01T08:25:00+02:00,0,1,0,29,1,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,7,0
2024-08-01T08:25:00+02:00,2024-08-01T08:30:00+02:00,0,2,0,49,2,0,0,0,3,2,0,0,3,0,0,0,0,0,0,0,0,2,0
2024-08-01T08:30:00+02:00,2024-08-01T08:35:00+02:00,0,2,0,58,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0
2024-08-01T08:35:00+02:00,2024-08-01T08:40:00+02:00,0,4,2,45,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,2,0
2024-08-01T08:40:00+02:00,2024-08-01T08:45:00+02:00,0,2,1,49,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,8,0
2024-08-01T08:45:00+02:00,2024-08-01T08:50:00+02:00,0,0,1,55,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,6,0
2024-08-01T08:50:00+02:00,2024-08-01T08:55:00+02:00,0,0,1,47,0,0,0,0,0,5,1,0,4,0,0,0,1,0,1,0,0,1,0
2024-08-01T08:55:00+02:00,2024-08-01T09:00:00+02:00,0,1,0,52,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0
2024-08-01T09:00:00+02:00,2024-08-01T09:05:00+02:00,0,0,2,45,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,6,0
